,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Flot1,1.80016468442668e-127,1.78858112939436,0.164,0.047,9.00622391618666e-124,0.117
Ppfibp1,2.77413571192592e-127,1.75426433345814,0.163,0.046,1.38790009667654e-123,0.117
Thra,1.69462255905887e-84,1.35171113561028,0.189,0.072,8.47819666297154e-81,0.117
Tcaf1,4.6754381227493e-212,2.34800553495734,0.144,0.027,2.33912169281147e-208,0.117
Arhgef12,3.94946201552161e-69,1.15050919159768,0.207,0.09,1.97591584636546e-65,0.117
Daam2,0,3.19346973088244,0.129,0.013,0,0.116
Thbs2,5.6464529261586e-307,2.70794307998996,0.134,0.018,2.82492039895715e-303,0.116
Crym,0,5.62143522032505,0.118,0.002,0,0.116
Pou3f3,0,6.21014130700021,0.118,0.002,0,0.116
Gpnmb,0,2.65718545423813,0.131,0.016,0,0.115
Tgfb1,2.57364710848164e-129,1.76687155344086,0.158,0.043,1.28759564837337e-125,0.115
Igsf21,0,6.76415208543823,0.115,0.001,0,0.114
Zfp536,0,5.27368996280122,0.117,0.003,0,0.114
Vstm4,1.84834388528194e-267,2.65013910914729,0.134,0.02,9.24726445806553e-264,0.114
Cd59b,0,4.12263313148302,0.121,0.007,0,0.114
Col1a1,7.7569514247693e-30,0.173768215458287,0.3,0.186,3.88080279781208e-26,0.114
Rab3a,1.52992897211321e-210,2.50720029395702,0.138,0.025,7.65423464748241e-207,0.113
Ppt1,9.14022067325433e-44,0.666040611088383,0.249,0.136,4.57285240282914e-40,0.113
Emilin1,1.08876763825864e-77,1.23021787659199,0.184,0.072,5.44710449420799e-74,0.112
Epb41l2,1.16297407674473e-159,2.07709794256674,0.145,0.033,5.81835930595386e-156,0.112
Nlgn2,1.57336694966142e-241,2.58921358551159,0.133,0.022,7.8715548491561e-238,0.111
Eno2,0,3.72870008449033,0.12,0.009,0,0.111
Sema3e,0,5.06675157039436,0.114,0.003,0,0.111
Plod3,3.06654278139064e-124,1.78109819192287,0.154,0.043,1.53419135352974e-120,0.111
Gtf2i,1.71719962774832e-66,1.15565437403291,0.195,0.084,8.59114973762483e-63,0.111
Galnt17,0,4.25183234787776,0.116,0.006,0,0.11
Dpysl3,1.98635182104856e-148,2.01065351894161,0.144,0.034,9.93771816070593e-145,0.11
Celsr2,0,4.59503674709486,0.114,0.005,0,0.109
Rtn3,3.33421714759314e-26,0.480822873051845,0.38,0.271,1.66810883894085e-22,0.109
Saraf,1.7694827182944e-37,0.719023084916641,0.265,0.157,8.8527220396269e-34,0.108
Hnrnph1,5.55929675786103e-33,0.619317779580719,0.28,0.173,2.78131616795788e-29,0.107
Bcl6,2.7692646417366e-135,1.95427040789972,0.143,0.036,1.38546310026082e-131,0.107
Itgb4,1.54613276061729e-41,0.848963138724522,0.244,0.137,7.7353022013683e-38,0.107
Gnai2,5.23189763024622e-29,0.536453296996162,0.305,0.198,2.61751838441218e-25,0.107
Hey1,0,3.57465893012374,0.114,0.008,0,0.106
Lama5,5.86070415369801e-131,1.84336693167613,0.142,0.036,2.93211028809511e-127,0.106
Sept2,5.9246148680377e-31,0.596419375598196,0.297,0.191,2.96408481847926e-27,0.106
Stxbp1,1.46022652935866e-151,2.12862319010942,0.136,0.031,7.30551332638137e-148,0.105
Zbtb16,3.86854515746327e-52,0.798680352322911,0.198,0.093,1.93543314227887e-48,0.105
Cxxc5,6.85297164650771e-189,2.40485765760831,0.128,0.024,3.42854171474781e-185,0.104
Kmt2e,4.08736583123644e-42,0.823411304350352,0.225,0.121,2.04490912536759e-38,0.104
Casp12,2.30516774945198e-271,2.84343091270625,0.12,0.016,1.15327542505083e-267,0.104
Zdhhc8,4.07430829232816e-221,2.57469576090988,0.124,0.02,2.03837643865178e-217,0.104
Laptm4b,1.44376317309754e-47,0.973847858110131,0.214,0.11,7.22314715500701e-44,0.104
Cic,2.71732131405839e-71,1.27638187480985,0.173,0.069,1.35947585342341e-67,0.104
Gnaq,2.45419387114353e-77,1.38411217331738,0.165,0.062,1.22783319373311e-73,0.103
Syp,0,4.02396338951883,0.109,0.007,0,0.102
Pkd1,4.30729185649613e-65,1.18555253617515,0.174,0.072,2.15493811580502e-61,0.102
Tmem106b,7.90268118595903e-66,1.22443346975666,0.172,0.07,3.9537113973353e-62,0.102
Gfra3,0,4.58740646701114,0.106,0.005,0,0.101
Ahr,4.78728653164189e-200,2.58178744208662,0.122,0.021,2.39507945178044e-196,0.101
Nkd2,0,3.20831782301425,0.112,0.012,0,0.1
Nr1d1,9.18820113355882e-126,1.96373916643576,0.134,0.034,4.59685702711948e-122,0.1
Iqgap2,4.14934212429192e-32,0.641714879030658,0.259,0.159,2.07591586478325e-28,0.1
Prrc2b,1.00806489627953e-90,1.58117186105063,0.149,0.049,5.0433486760865e-87,0.1
Plekha5,1.75031374969852e-62,1.22912018276348,0.173,0.073,8.7568196897417e-59,0.1
Litaf,1.85880358678804e-28,0.583700239118662,0.273,0.174,9.29959434470058e-25,0.099
Lats2,1.3879704727713e-142,2.1317418702825,0.128,0.029,6.94401627527482e-139,0.099
Parva,6.63860616834601e-60,1.22463469930711,0.173,0.074,3.32129466602351e-56,0.099
Mprip,5.91759466832225e-19,0.325887782421352,0.359,0.26,2.96057261256162e-15,0.099
Acvr1,8.73341064468496e-212,2.62342260548601,0.116,0.018,4.36932534553588e-208,0.098
Slco3a1,9.15146083355328e-170,2.29915153367459,0.122,0.024,4.5784758550267e-166,0.098
Mapk8ip2,0,4.60227251420339,0.102,0.004,0,0.098
Sfxn3,5.30004223386459e-85,1.54521313210831,0.148,0.05,2.65161112960246e-81,0.098
Hapln1,0,5.07423202243362,0.1,0.003,0,0.097
Vip,0,4.77216256709477,0.1,0.003,0,0.097
