,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Prkaca,4.58709597848347e-10,-1.78289202238905,0.019,0.1,2.29492411803528e-06,-0.081
Micu2,1.99939893901071e-09,-1.79958053731489,0.026,0.107,1.00029928918706e-05,-0.081
Gak,2.32368410716314e-09,-1.78801441450789,0.03,0.111,1.16253915881372e-05,-0.081
Npepps,3.14078487134609e-09,-1.64160326762034,0.03,0.111,1.57133467113445e-05,-0.081
Lin7c,5.6291246498378e-09,-1.52156814308189,0.036,0.117,2.81625106231385e-05,-0.081
Casp1,5.83255633257577e-08,-1.18819132016638,0.052,0.133,0.000291802793318766,-0.081
Ube2r2,1.24960530414052e-09,-1.89347508116177,0.026,0.108,6.25177533661504e-06,-0.082
Ubtf,1.50437260387015e-09,-1.77432821723338,0.028,0.11,7.52637613716237e-06,-0.082
Csnk1d,1.73911772887978e-08,-1.25010974957944,0.043,0.125,8.70080599758552e-05,-0.082
Vamp3,2.62377296092915e-08,-1.09164306691813,0.047,0.13,0.000131267361235285,-0.083
Utrn,1.1353953638103e-10,-2.66386360654388,0.017,0.101,5.68038300514294e-07,-0.084
Dnajc7,1.96584014580493e-10,-2.05573768991707,0.021,0.106,9.83509824946207e-07,-0.085
Maf,5.97896037056319e-11,-2.91398199198134,0.015,0.1,2.99127387339277e-07,-0.085
Cct3,7.30164005324946e-10,-1.68750947378769,0.028,0.113,3.65301051864071e-06,-0.085
Smad4,1.75440689422048e-08,-1.2724649468485,0.052,0.137,8.77729769178507e-05,-0.085
Ndufs1,6.94486722697361e-11,-2.11336019186706,0.017,0.103,3.4745170736549e-07,-0.086
Atp6ap2,8.60570770578438e-10,-1.8132374677982,0.036,0.122,4.30543556520392e-06,-0.086
Ap1b1,4.26906323671606e-11,-2.43644525020675,0.015,0.101,2.13581233732904e-07,-0.086
Gsk3a,7.64995117158924e-09,-1.27654196311525,0.049,0.135,3.8272705711461e-05,-0.086
Gja1,3.69750277108922e-11,-2.83955497843627,0.015,0.102,1.84986063637594e-07,-0.087
