,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Mdm4,5.69396545282594e-28,-0.370473618934263,0.081,0.1,2.84869091604882e-24,-0.019
Ppp6r3,2.17490926433757e-30,-0.338381628973148,0.082,0.103,1.08810710494809e-26,-0.021
Lamtor4,5.83924890261827e-30,-0.356021002002171,0.083,0.104,2.92137622597992e-26,-0.021
Csnk1a1,1.58619404737684e-18,-0.18323472822019,0.195,0.216,7.93572881902634e-15,-0.021
Smarcc2,5.80793077955449e-32,-0.319540513456657,0.099,0.121,2.90570776901111e-28,-0.022
Fcgrt,2.15052932916429e-33,-0.387658417590196,0.091,0.113,1.0759098233809e-29,-0.022
Khdrbs1,5.35390356654741e-33,-0.375589435220481,0.087,0.109,2.67855795434367e-29,-0.022
Eps15,8.2310506564839e-37,-0.402233550541906,0.081,0.104,4.1179946434389e-33,-0.023
Kmt2d,2.85880298039104e-33,-0.346785521961905,0.098,0.121,1.43025913108964e-29,-0.023
Rbbp4,6.41360551266337e-27,-0.291233225550203,0.129,0.152,3.20872683798548e-23,-0.023
Tnpo1,7.89069496429908e-26,-0.233558002713697,0.155,0.178,3.94771469063883e-22,-0.023
Npepps,9.17569779617366e-36,-0.364939765334994,0.089,0.112,4.59060160742568e-32,-0.023
C4b,3.4447849376506e-43,-0.7337808044663,0.089,0.113,1.7234259043066e-39,-0.024
Ubtf,1.85279299357042e-37,-0.377941372877701,0.088,0.112,9.26952334683282e-34,-0.024
Eif4a3,4.08004680494808e-37,-0.397535630700507,0.086,0.11,2.04124741651552e-33,-0.024
Smad4,2.42281694286918e-31,-0.307684691032056,0.114,0.138,1.21213531651745e-27,-0.024
Eif4g1,1.07920290545026e-27,-0.261108872629294,0.142,0.166,5.39925213596763e-24,-0.024
Ambra1,4.77671907434887e-44,-0.44107592748647,0.079,0.104,2.38979255289674e-40,-0.025
Mapk1,5.85585225457245e-39,-0.381735954926647,0.094,0.119,2.92968288296259e-35,-0.025
Rab21,3.14875234774579e-31,-0.276188406280203,0.132,0.157,1.57532079957722e-27,-0.025
Skp1a,5.26999491841107e-37,-0.338506439201569,0.11,0.135,2.63657845768106e-33,-0.025
Smarca4,7.79307485240986e-47,-0.436368569719499,0.084,0.11,3.89887534866065e-43,-0.026
Rock2,1.34452989883825e-28,-0.224118665182724,0.155,0.181,6.72668308388777e-25,-0.026
